epc_code,product_serial,product_name,hub_type,event_type,event_time,latitude,longitude
001.8805843.584374.000000446,446,Product 1,Yeongju,WMS_outbound,2025-02-14 0:53,36.8032,128.6083
001.8805843.584374.000000446,446,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-14 4:59,35.354865,129.043881
001.8805843.584374.000000446,446,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-24 18:01,35.354865,129.043881
001.8805843.584374.000000446,446,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-24 19:10,35.202279,129.083947
001.8805843.584374.000000446,446,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-20 14:19,35.202279,129.083947
001.8805843.584374.000000446,446,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-20 23:21,35.259242,129.092119
001.8805843.584374.000000446,446,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-03 13:53,35.259242,129.092119
001.8805843.584374.000000447,447,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000447,447,Product 1,Yeongju,aggregation,2025-01-21 18:01,36.8032,128.6083
001.8805843.584374.000000447,447,Product 1,Yeongju,WMS_inbound,2025-01-21 18:56,36.8032,128.6083
001.8805843.584374.000000447,447,Product 1,Yeongju,WMS_outbound,2025-02-03 22:27,36.8032,128.6083
001.8805843.584374.000000447,447,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-04 0:54,35.354865,129.043881
001.8805843.584374.000000447,447,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-26 18:00,35.354865,129.043881
001.8805843.584374.000000447,447,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-26 22:43,35.202279,129.083947
001.8805843.584374.000000447,447,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-13 4:50,35.202279,129.083947
001.8805843.584374.000000447,447,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-13 6:08,35.259242,129.092119
001.8805843.584374.000000447,447,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-15 14:40,35.259242,129.092119
001.8805843.584374.000000448,448,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000448,448,Product 1,Yeongju,aggregation,2025-01-21 17:56,36.8032,128.6083
001.8805843.584374.000000448,448,Product 1,Yeongju,WMS_inbound,2025-01-21 18:13,36.8032,128.6083
001.8805843.584374.000000448,448,Product 1,Yeongju,WMS_outbound,2025-02-04 18:44,36.8032,128.6083
001.8805843.584374.000000448,448,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-04 20:47,35.354865,129.043881
001.8805843.584374.000000448,448,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-10 6:49,35.354865,129.043881
001.8805843.584374.000000448,448,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-10 8:07,35.202279,129.083947
001.8805843.584374.000000448,448,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-18 6:03,35.202279,129.083947
001.8805843.584374.000000448,448,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-18 8:33,35.259242,129.092119
001.8805843.584374.000000448,448,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-25 11:03,35.259242,129.092119
001.8805843.584374.000000449,449,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000449,449,Product 1,Yeongju,aggregation,2025-01-21 18:05,36.8032,128.6083
001.8805843.584374.000000449,449,Product 1,Yeongju,WMS_inbound,2025-01-21 18:56,36.8032,128.6083
001.8805843.584374.000000449,449,Product 1,Yeongju,WMS_outbound,2025-02-04 4:07,36.8032,128.6083
001.8805843.584374.000000449,449,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-04 8:01,35.354865,129.043881
001.8805843.584374.000000449,449,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-06 21:08,35.354865,129.043881
001.8805843.584374.000000449,449,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-06 22:28,35.202279,129.083947
001.8805843.584374.000000449,449,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-04-07 20:45,35.202279,129.083947
001.8805843.584374.000000449,449,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-04-08 5:54,35.259242,129.092119
001.8805843.584374.000000449,449,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-23 13:13,35.259242,129.092119
001.8805843.584374.000000450,450,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000450,450,Product 1,Yeongju,aggregation,2025-01-21 17:57,36.8032,128.6083
001.8805843.584374.000000450,450,Product 1,Yeongju,WMS_inbound,2025-01-21 18:50,36.8032,128.6083
001.8805843.584374.000000450,450,Product 1,Yeongju,stock_inbound(HUB),2025-02-26 11:34,36.8032,128.6083
001.8805843.584374.000000450,450,Product 1,Busan_yangsan,WMS_outbound,2025-02-26 1:40,35.354865,129.043881
001.8805843.584374.000000450,450,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-08 13:52,35.354865,129.043881
001.8805843.584374.000000450,450,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-08 20:07,35.202279,129.083947
001.8805843.584374.000000450,450,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-04-06 18:24,35.202279,129.083947
001.8805843.584374.000000450,450,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-04-07 3:06,35.259242,129.092119
001.8805843.584374.000000450,450,Product 1,Busan_gumjung,stock_outbound(Sell),2025-05-06 0:44,35.259242,129.092119
001.8805843.584374.000000451,451,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000451,451,Product 1,Yeongju,aggregation,2025-01-21 18:24,36.8032,128.6083
001.8805843.584374.000000451,451,Product 1,Yeongju,WMS_inbound,2025-01-21 18:48,36.8032,128.6083
001.8805843.584374.000000451,451,Product 1,Yeongju,stock_inbound(HUB),2025-01-26 17:22,36.8032,128.6083
001.8805843.584374.000000451,451,Product 1,Busan_yangsan,WMS_outbound,2025-01-26 9:16,35.354865,129.043881
001.8805843.584374.000000451,451,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-13 0:44,35.354865,129.043881
001.8805843.584374.000000451,451,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-13 9:13,35.202279,129.083947
001.8805843.584374.000000451,451,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-07 15:11,35.202279,129.083947
001.8805843.584374.000000451,451,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-07 21:02,35.259242,129.092119
001.8805843.584374.000000451,451,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-23 2:48,35.259242,129.092119
001.8805843.584374.000000452,452,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000452,452,Product 1,Yeongju,aggregation,2025-01-21 18:14,36.8032,128.6083
001.8805843.584374.000000452,452,Product 1,Yeongju,WMS_inbound,2025-01-21 19:10,36.8032,128.6083
001.8805843.584374.000000452,452,Product 1,Yeongju,WMS_outbound,2025-01-25 3:48,36.8032,128.6083
001.8805843.584374.000000452,452,Product 1,Busan_yangsan,stock_inbound(HUB),2025-01-25 8:38,35.354865,129.043881
001.8805843.584374.000000452,452,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-17 16:23,35.354865,129.043881
001.8805843.584374.000000452,452,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-17 22:25,35.202279,129.083947
001.8805843.584374.000000452,452,Product 1,Busan_dongnea,stock_inbound(Reseller),2025-02-23 13:19,35.202279,129.083947
001.8805843.584374.000000452,452,Product 1,Busan_gumjung,stock_outbound(Wholesaler),2025-02-23 9:21,35.259242,129.092119
001.8805843.584374.000000452,452,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-12 12:00,35.259242,129.092119
001.8805843.584374.000000453,453,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000453,453,Product 1,Yeongju,aggregation,2025-01-21 18:18,36.8032,128.6083
001.8805843.584374.000000453,453,Product 1,Yeongju,WMS_inbound,2025-01-21 18:52,36.8032,128.6083
001.8805843.584374.000000453,453,Product 1,Yeongju,stock_inbound(HUB),2025-01-31 15:47,36.8032,128.6083
001.8805843.584374.000000453,453,Product 1,Busan_yangsan,WMS_outbound,2025-01-31 9:26,35.354865,129.043881
001.8805843.584374.000000453,453,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-15 11:31,35.354865,129.043881
001.8805843.584374.000000453,453,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-15 20:01,35.202279,129.083947
001.8805843.584374.000000453,453,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-02-17 1:59,35.202279,129.083947
001.8805843.584374.000000453,453,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-02-17 8:07,35.259242,129.092119
001.8805843.584374.000000453,453,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-17 6:19,35.259242,129.092119
001.8805843.584374.000000454,454,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000454,454,Product 1,Yeongju,aggregation,2025-01-21 18:01,36.8032,128.6083
001.8805843.584374.000000454,454,Product 1,Yeongju,WMS_inbound,2025-01-21 18:29,36.8032,128.6083
001.8805843.584374.000000454,454,Product 1,Yeongju,WMS_outbound,2025-02-21 14:28,36.8032,128.6083
001.8805843.584374.000000454,454,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-21 19:59,35.354865,129.043881
001.8805843.584374.000000454,454,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-03-22 10:47,35.354865,129.043881
001.8805843.584374.000000454,454,Product 1,Busan_dongnea,stock_outbound(HUB),2025-03-22 1:55,35.202279,129.083947
001.8805843.584374.000000454,454,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-29 14:44,35.202279,129.083947
001.8805843.584374.000000454,454,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-29 22:28,35.259242,129.092119
001.8805843.584374.000000454,454,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-02 17:39,35.259242,129.092119
001.8805843.584374.000000455,455,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000455,455,Product 1,Yeongju,aggregation,2025-01-21 18:16,36.8032,128.6083
001.8805843.584374.000000455,455,Product 1,Yeongju,WMS_inbound,2025-01-21 18:27,36.8032,128.6083
001.8805843.584374.000000455,455,Product 1,Yeongju,WMS_outbound,2025-01-27 13:07,36.8032,128.6083
001.8805843.584374.000000455,455,Product 1,Busan_yangsan,stock_inbound(HUB),2025-01-27 16:03,35.354865,129.043881
001.8805843.584374.000000455,455,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-12 10:22,35.354865,129.043881
001.8805843.584374.000000455,455,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-12 11:30,35.202279,129.083947
001.8805843.584374.000000455,455,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-18 19:58,35.202279,129.083947
001.8805843.584374.000000455,455,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-19 4:42,35.259242,129.092119
001.8805843.584374.000000455,455,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-24 19:17,35.259242,129.092119
001.8805843.584374.000000456,456,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000456,456,Product 1,Yeongju,aggregation,2025-01-21 18:19,36.8032,128.6083
001.8805843.584374.000000456,456,Product 1,Yeongju,WMS_inbound,2025-01-21 18:54,36.8032,128.6083
001.8805843.584374.000000456,456,Product 1,Yeongju,WMS_outbound,2025-02-13 0:43,36.8032,128.6083
001.8805843.584374.000000456,456,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-13 3:26,35.354865,129.043881
001.8805843.584374.000000456,456,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-02-14 11:00,35.354865,129.043881
001.8805843.584374.000000456,456,Product 1,Busan_dongnea,stock_outbound(HUB),2025-02-14 3:11,35.202279,129.083947
001.8805843.584374.000000456,456,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-15 0:57,35.202279,129.083947
001.8805843.584374.000000456,456,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-15 5:10,35.259242,129.092119
001.8805843.584374.000000456,456,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-15 13:47,35.259242,129.092119
001.8805843.584374.000000457,457,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000457,457,Product 1,Yeongju,aggregation,2025-01-21 18:02,36.8032,128.6083
001.8805843.584374.000000457,457,Product 1,Yeongju,WMS_inbound,2025-01-21 18:54,36.8032,128.6083
001.8805843.584374.000000457,457,Product 1,Yeongju,WMS_outbound,2025-02-14 18:44,36.8032,128.6083
001.8805843.584374.000000457,457,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-15 3:38,35.354865,129.043881
001.8805843.584374.000000457,457,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-03-01 10:49,35.354865,129.043881
001.8805843.584374.000000457,457,Product 1,Busan_dongnea,stock_outbound(HUB),2025-03-01 2:19,35.202279,129.083947
001.8805843.584374.000000457,457,Product 1,Busan_dongnea,stock_inbound(Reseller),2025-03-10 13:16,35.202279,129.083947
001.8805843.584374.000000457,457,Product 1,Busan_gumjung,stock_outbound(Wholesaler),2025-03-10 7:01,35.259242,129.092119
001.8805843.584374.000000457,457,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-24 23:46,35.259242,129.092119
001.8805843.584374.000000458,458,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000458,458,Product 1,Yeongju,aggregation,2025-01-21 18:15,36.8032,128.6083
001.8805843.584374.000000458,458,Product 1,Yeongju,WMS_inbound,2025-01-21 18:40,36.8032,128.6083
001.8805843.584374.000000458,458,Product 1,Yeongju,stock_outbound(HUB),2025-02-03 11:45,36.8032,128.6083
001.8805843.584374.000000458,458,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-02-03 15:11,35.354865,129.043881
001.8805843.584374.000000458,458,Product 1,Busan_yangsan,WMS_outbound,2025-02-03 2:13,35.354865,129.043881
001.8805843.584374.000000458,458,Product 1,Busan_dongnea,stock_inbound(HUB),2025-02-03 8:33,35.202279,129.083947
001.8805843.584374.000000458,458,Product 1,Busan_dongnea,stock_inbound(Reseller),2025-02-17 14:19,35.202279,129.083947
001.8805843.584374.000000458,458,Product 1,Busan_gumjung,stock_outbound(Wholesaler),2025-02-17 8:40,35.259242,129.092119
001.8805843.584374.000000458,458,Product 1,Busan_gumjung,stock_outbound(Sell),2025-02-28 6:07,35.259242,129.092119
001.8805843.584374.000000459,459,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000459,459,Product 1,Yeongju,aggregation,2025-01-21 18:22,36.8032,128.6083
001.8805843.584374.000000459,459,Product 1,Yeongju,WMS_inbound,2025-01-21 18:53,36.8032,128.6083
001.8805843.584374.000000459,459,Product 1,Yeongju,WMS_outbound,2025-02-05 17:19,36.8032,128.6083
001.8805843.584374.000000459,459,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-05 22:23,35.354865,129.043881
001.8805843.584374.000000459,459,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-02-13 16:40,35.354865,129.043881
001.8805843.584374.000000459,459,Product 1,Busan_dongnea,stock_outbound(HUB),2025-02-13 8:59,35.202279,129.083947
001.8805843.584374.000000459,459,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-02-24 1:50,35.202279,129.083947
001.8805843.584374.000000459,459,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-02-24 5:41,35.259242,129.092119
001.8805843.584374.000000459,459,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-22 3:16,35.259242,129.092119
001.8805843.584374.000000460,460,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000460,460,Product 1,Yeongju,aggregation,2025-01-21 18:10,36.8032,128.6083
001.8805843.584374.000000460,460,Product 1,Yeongju,WMS_inbound,2025-01-21 18:54,36.8032,128.6083
001.8805843.584374.000000460,460,Product 1,Yeongju,stock_inbound(HUB),2025-01-30 12:23,36.8032,128.6083
001.8805843.584374.000000460,460,Product 1,Busan_yangsan,stock_outbound(HUB),2025-01-30 16:03,35.354865,129.043881
001.8805843.584374.000000460,460,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-01-30 22:19,35.354865,129.043881
001.8805843.584374.000000460,460,Product 1,Busan_dongnea,WMS_outbound,2025-01-30 9:54,35.202279,129.083947
001.8805843.584374.000000460,460,Product 1,Busan_dongnea,stock_inbound(Reseller),2025-03-05 10:14,35.202279,129.083947
001.8805843.584374.000000460,460,Product 1,Busan_gumjung,stock_outbound(Wholesaler),2025-03-05 6:43,35.259242,129.092119
001.8805843.584374.000000460,460,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-27 6:56,35.259242,129.092119
001.8805843.584374.000000461,461,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000461,461,Product 1,Yeongju,aggregation,2025-01-21 18:15,36.8032,128.6083
001.8805843.584374.000000461,461,Product 1,Yeongju,WMS_inbound,2025-01-21 18:48,36.8032,128.6083
001.8805843.584374.000000461,461,Product 1,Yeongju,stock_inbound(HUB),2025-01-26 10:22,36.8032,128.6083
001.8805843.584374.000000461,461,Product 1,Busan_yangsan,WMS_outbound,2025-01-26 4:31,35.354865,129.043881
001.8805843.584374.000000461,461,Product 1,Busan_yangsan,stock_outbound(HUB),2025-01-27 11:08,35.354865,129.043881
001.8805843.584374.000000461,461,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-01-27 17:02,35.202279,129.083947
001.8805843.584374.000000461,461,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-02-24 4:51,35.202279,129.083947
001.8805843.584374.000000461,461,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-02-24 7:21,35.259242,129.092119
001.8805843.584374.000000461,461,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-26 13:24,35.259242,129.092119
001.8805843.584374.000000462,462,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000462,462,Product 1,Yeongju,aggregation,2025-01-21 18:23,36.8032,128.6083
001.8805843.584374.000000462,462,Product 1,Yeongju,WMS_inbound,2025-01-21 18:58,36.8032,128.6083
001.8805843.584374.000000462,462,Product 1,Yeongju,stock_inbound(HUB),2025-02-02 12:40,36.8032,128.6083
001.8805843.584374.000000462,462,Product 1,Busan_yangsan,WMS_outbound,2025-02-02 7:43,35.354865,129.043881
001.8805843.584374.000000462,462,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-04 7:20,35.354865,129.043881
001.8805843.584374.000000462,462,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-04 9:23,35.202279,129.083947
001.8805843.584374.000000462,462,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-02-23 3:16,35.202279,129.083947
001.8805843.584374.000000462,462,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-02-23 8:41,35.259242,129.092119
001.8805843.584374.000000462,462,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-22 22:37,35.259242,129.092119
001.8805843.584374.000000463,463,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000463,463,Product 1,Yeongju,aggregation,2025-01-21 17:58,36.8032,128.6083
001.8805843.584374.000000463,463,Product 1,Yeongju,WMS_inbound,2025-01-21 18:55,36.8032,128.6083
001.8805843.584374.000000463,463,Product 1,Yeongju,WMS_outbound,2025-02-06 5:00,36.8032,128.6083
001.8805843.584374.000000463,463,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-06 9:39,35.354865,129.043881
001.8805843.584374.000000463,463,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-05 10:15,35.354865,129.043881
001.8805843.584374.000000463,463,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-05 19:39,35.202279,129.083947
001.8805843.584374.000000463,463,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-17 11:26,35.202279,129.083947
001.8805843.584374.000000463,463,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-17 16:21,35.259242,129.092119
001.8805843.584374.000000463,463,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-07 23:33,35.259242,129.092119
001.8805843.584374.000000464,464,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000464,464,Product 1,Yeongju,aggregation,2025-01-21 18:06,36.8032,128.6083
001.8805843.584374.000000464,464,Product 1,Yeongju,WMS_inbound,2025-01-21 18:55,36.8032,128.6083
001.8805843.584374.000000464,464,Product 1,Yeongju,WMS_outbound,2025-02-13 10:52,36.8032,128.6083
001.8805843.584374.000000464,464,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-13 18:01,35.354865,129.043881
001.8805843.584374.000000464,464,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-17 16:31,35.354865,129.043881
001.8805843.584374.000000464,464,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-17 21:49,35.202279,129.083947
001.8805843.584374.000000464,464,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-22 14:34,35.202279,129.083947
001.8805843.584374.000000464,464,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-22 17:17,35.259242,129.092119
001.8805843.584374.000000464,464,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-14 7:27,35.259242,129.092119
001.8805843.584374.000000465,465,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000465,465,Product 1,Yeongju,aggregation,2025-01-21 18:06,36.8032,128.6083
001.8805843.584374.000000465,465,Product 1,Yeongju,WMS_inbound,2025-01-21 18:37,36.8032,128.6083
001.8805843.584374.000000465,465,Product 1,Yeongju,WMS_outbound,2025-02-27 11:25,36.8032,128.6083
001.8805843.584374.000000465,465,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-27 20:20,35.354865,129.043881
001.8805843.584374.000000465,465,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-26 4:12,35.354865,129.043881
001.8805843.584374.000000465,465,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-26 6:31,35.202279,129.083947
001.8805843.584374.000000465,465,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-04-22 18:12,35.202279,129.083947
001.8805843.584374.000000465,465,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-04-23 3:46,35.259242,129.092119
001.8805843.584374.000000465,465,Product 1,Busan_gumjung,stock_outbound(Sell),2025-05-09 9:07,35.259242,129.092119
001.8805843.584374.000000466,466,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000466,466,Product 1,Yeongju,aggregation,2025-01-21 17:58,36.8032,128.6083
001.8805843.584374.000000466,466,Product 1,Yeongju,WMS_inbound,2025-01-21 18:08,36.8032,128.6083
001.8805843.584374.000000466,466,Product 1,Yeongju,WMS_outbound,2025-01-31 3:26,36.8032,128.6083
001.8805843.584374.000000466,466,Product 1,Busan_yangsan,stock_inbound(HUB),2025-01-31 5:23,35.354865,129.043881
001.8805843.584374.000000466,466,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-09 12:38,35.354865,129.043881
001.8805843.584374.000000466,466,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-09 17:59,35.202279,129.083947
001.8805843.584374.000000466,466,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-05 23:21,35.202279,129.083947
001.8805843.584374.000000466,466,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-06 9:11,35.259242,129.092119
001.8805843.584374.000000466,466,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-28 16:08,35.259242,129.092119
001.8805843.584374.000000467,467,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000467,467,Product 1,Yeongju,aggregation,2025-01-21 17:59,36.8032,128.6083
001.8805843.584374.000000467,467,Product 1,Yeongju,WMS_inbound,2025-01-21 18:17,36.8032,128.6083
001.8805843.584374.000000467,467,Product 1,Yeongju,WMS_outbound,2025-02-11 13:33,36.8032,128.6083
001.8805843.584374.000000467,467,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-11 16:06,35.354865,129.043881
001.8805843.584374.000000467,467,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-25 12:31,35.354865,129.043881
001.8805843.584374.000000467,467,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-25 22:06,35.202279,129.083947
001.8805843.584374.000000467,467,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-03 19:07,35.202279,129.083947
001.8805843.584374.000000467,467,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-03 23:45,35.259242,129.092119
001.8805843.584374.000000467,467,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-03 9:05,35.259242,129.092119
001.8805843.584374.000000468,468,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000468,468,Product 1,Yeongju,aggregation,2025-01-21 17:56,36.8032,128.6083
001.8805843.584374.000000468,468,Product 1,Yeongju,WMS_inbound,2025-01-21 18:15,36.8032,128.6083
001.8805843.584374.000000468,468,Product 1,Yeongju,WMS_outbound,2025-01-31 12:07,36.8032,128.6083
001.8805843.584374.000000468,468,Product 1,Busan_yangsan,stock_inbound(HUB),2025-01-31 13:48,35.354865,129.043881
001.8805843.584374.000000468,468,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-04 22:30,35.354865,129.043881
001.8805843.584374.000000468,468,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-05 1:28,35.202279,129.083947
001.8805843.584374.000000468,468,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-03 23:39,35.202279,129.083947
001.8805843.584374.000000468,468,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-04 6:33,35.259242,129.092119
001.8805843.584374.000000468,468,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-03 9:19,35.259242,129.092119
001.8805843.584374.000000469,469,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000469,469,Product 1,Yeongju,aggregation,2025-01-21 18:10,36.8032,128.6083
001.8805843.584374.000000469,469,Product 1,Yeongju,WMS_inbound,2025-01-21 18:44,36.8032,128.6083
001.8805843.584374.000000469,469,Product 1,Yeongju,stock_inbound(HUB),2025-01-31 11:40,36.8032,128.6083
001.8805843.584374.000000469,469,Product 1,Busan_yangsan,WMS_outbound,2025-01-31 2:30,35.354865,129.043881
001.8805843.584374.000000469,469,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-15 2:14,35.354865,129.043881
001.8805843.584374.000000469,469,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-15 7:45,35.202279,129.083947
001.8805843.584374.000000469,469,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-02 10:50,35.202279,129.083947
001.8805843.584374.000000469,469,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-02 16:40,35.259242,129.092119
001.8805843.584374.000000469,469,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-04 4:10,35.259242,129.092119
